id,title,datetaken,dateupload,description,license,ownername,latitude,longitude,url,photopage,tags
3903174607,"New Homes under Construction on Staten Island. Building Boom Here Was Touched Off by Completion of the Verrazano-Narrows Bridge, Making Area Easily Accessible to Brooklyn and Lower Manhattan 06/1973",1973-01-01 00:00:00,1252503615,"<strong>Original Caption:</strong> New Homes under Construction on Staten Island. Building Boom Here Was Touched Off by Completion of the Verrazano-Narrows Bridge, Making Area Easily Accessible to Brooklyn and Lower Manhattan 06/1973  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-5342  <strong>Photographer:</strong>  Tress, Arthur, 1940-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=547829"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=547829</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.636622,-74.09317,http://farm4.staticflickr.com/3645/3903174607_2afd86303a.jpg,http://www.flickr.com/photos/35740357@N03/3903174607,newyork//statenisland//environmentalprotectionagency//documerica//usnationalarchives//nara:arcid=547829
3903175225,Building Boom on Staten Island Was Touched Off by Completion of the Verrazano-Narrows Bridge Which Makes the Area Readily Accessible to Brooklyn and Lower Manhattan 06/1973,1973-01-01 00:00:00,1252503630,"<strong>Original Caption:</strong> Building Boom on Staten Island Was Touched Off by Completion of the Verrazano-Narrows Bridge Which Makes the Area Readily Accessible to Brooklyn and Lower Manhattan 06/1973  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-5346  <strong>Photographer:</strong>  Tress, Arthur, 1940-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=547833"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=547833</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.626461,-74.105529,http://farm3.staticflickr.com/2676/3903175225_c7756ab99f.jpg,http://www.flickr.com/photos/35740357@N03/3903175225,environmentalprotectionagency//documerica//usnationalarchives//nara:arcid=547833
3887529909,Williamsburg Bridge in New York City Facing Towards Manhattan ... 07/1974,1974-07-01 00:00:00,1252100756,"<strong>Original Caption:</strong> Williamsburg Bridge in New York City Facing Towards Manhattan. This Is One of the Great Bridges That Connect Brooklyn and Manhattan. Other Coverage of This Project Shows the Traffic and the Need and Use for Living Space and Beauty. The Inner City Today Is an Absolute Contradiction to the Main Stream America of Gas Stations, Expressways, Shopping Centers and Tract Homes Blacks, Latins and Poor Whites Live There 07/1974  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-13481  <strong>Photographer:</strong>  Lyon, Danny, 1942-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=555933"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=555933</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.712069,-73.967514,http://farm3.staticflickr.com/2513/3887529909_d1fcaf7f6a.jpg,http://www.flickr.com/photos/35740357@N03/3887529909,usnationalarchives//environmentalprotectionagency//documerica//nara:arcid=555933//newyorkcity//skyline//queensborobridge//59thstreetbridge//59thstbridge//cantileverbridge//bridge//gustavlindenthal//lindenthal//leffertlbuck//leffertbuck//llbuck//henryhornbostel//hornbostel//1974//williamsburg//color//photography
3888292414,"Manhattan Bridge Tower in Brooklyn, New York City, Framed through Nearby Buildings...06/1974",1974-06-01 00:00:00,1252099896,"<strong>Original Caption:</strong> Manhattan Bridge Tower in Brooklyn, New York City, Framed through Nearby Buildings. Brooklyn Remains One of America's Best Surviving Examples of a 19th Century City. The Project Shows the Great Bridges That Connect Brooklyn and Manhattan, the Traffic Streets, and Need and Use for Living Space and Beauty. Some of the Best American Architecture Survives in Her &quot;Worst&quot; Neighborhoods That Aren't Demolished 06/1974  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-13446  <strong>Photographer:</strong>  Lyon, Danny, 1942-  <strong>Subjects:</strong> Brooklyn (New York City, New York state, United States) borough Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=555898"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=555898</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.709726,-73.992061,http://farm4.staticflickr.com/3432/3888292414_d76569b06b.jpg,http://www.flickr.com/photos/35740357@N03/3888292414,city//nyc//newyorkcity//urban//ny//newyork//tower//brooklyn//dumbo//manhattanbridge//eastriver//suspensionbridge//environmentalprotectionagency//downunderthemanhattanbridgeoverpass//documerica//usnationalarchives//nara:arcid=555898//historyhappenshere//lyondanny
5832933873,"Street Scene Near Brooklyn Bridge, ca. 1872-1887.",1872-01-01 00:00:00,1309881663,"George Bradford Brainerd (American, 1845-1887). Street Scene Near Brooklyn Bridge, ca. 1872-1887. Glass plate negative, 2 1/8 x 3 1/4 in. (5.4 x 8.3 cm). Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.2-1778. (1996.164.2-1778_glass_SL1.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6619"" rel=""nofollow"">kateahol</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/kateahol/"">kateahol</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.702299,-73.994466,http://farm4.staticflickr.com/3186/5832933873_21aa831782.jpg,http://www.flickr.com/photos/83979593@N00/5832933873,history//brooklyn//brooklynmuseum//mapbk//geo:suggestedby=82038143n00
5833488008,"Bridge Street, ca. 1872-1887.",1872-01-01 00:00:00,1309881663,"George Bradford Brainerd (American, 1845-1887). Bridge Street, ca. 1872-1887. Glass plate negative, 2 1/8 x 3 1/4 in. (5.4 x 8.3 cm). Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.2-1784. (1996.164.2-1784_glass_SL1.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6623"" rel=""nofollow"">BillRhodesPhoto</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/ashevillein/"">BillRhodesPhoto</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.7025,-73.994462,http://farm3.staticflickr.com/2500/5833488008_746d6ed0dd.jpg,http://www.flickr.com/photos/83979593@N00/5833488008,history//brooklyn//brooklynmuseum//mapbk//geo:suggestedby=37645348n00
5833490540,"",2011-06-14 14:00:30,1309441226,"George Bradford Brainerd (American, 1845-1887). On Bridge (Painter), Brooklyn, NY, ca. 1872-1887. Glass plate negative, 2 1/8 x 3 1/4 in. (5.4 x 8.3 cm). Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.2-1803. (1996.164.2-1803_glass_SL1.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6605"" rel=""nofollow"">dwythebkn</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/88342028@N00/"">dwythebkn</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.705537,-73.996265,http://farm4.staticflickr.com/3093/5833490540_9ae934d50d.jpg,http://www.flickr.com/photos/83979593@N00/5833490540,history//brooklyn//brooklynmuseum//mapbk//geo:suggestedby=88342028n00
5833501036,"Brooklyn Bridge and Elevated Road to Fulton Ferry, 1896.",1896-00-01 00:00:00,1308840837,"Edgar S. Thomson (American, active 1890s-1900s). Brooklyn Bridge and Elevated Road to Fulton Ferry, 1896. Glass plate negative, 4 x 5 in. (10.2 x 12.7 cm). Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.7-21. (1996.164.7-21_glass_SL1.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6604"" rel=""nofollow"">melthorntonbkny</a>!</b> This image has been geotagged by <a href=""http://twitter.com/#!/melthorntonbkny"" rel=""nofollow"">melthorntonbkny</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.701328,-73.991683,http://farm3.staticflickr.com/2642/5833501036_ceddb9c3dc.jpg,http://www.flickr.com/photos/83979593@N00/5833501036,history//brooklyn//brooklynmuseum//mapbk
5833504522,"[Untitled], ca. 1888.",1888-00-01 00:00:00,1308675653,"Breading G. Way (American, 1860-1940). [Untitled], ca. 1888. Nitrate negative. Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.9-4. (1996.164.9-4_bw.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6609"" rel=""nofollow"">vigliante</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/64327008@N05/"">vigliante</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.704756,-73.995321,http://farm4.staticflickr.com/3603/5833504522_c3fed4374a.jpg,http://www.flickr.com/photos/83979593@N00/5833504522,bridge//history//brooklyn//brooklynbridge//eastriver//suspensionbridge//johnroebling//brooklynmuseum//roebling//johnaroebling//washingtonroebling//johnaugustusroebling//mapbk//geo:suggestedby=64327008n05
3903174525,The Verrazano-Narrows Bridge Crosses New York Bay and Connects Staten Island and Brooklyn 06/1973,1973-01-01 00:00:00,1252503613,"Landscape<strong>Original Caption:</strong> The Verrazano-Narrows Bridge Crosses New York Bay and Connects Staten Island and Brooklyn 06/1973  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-5341  <strong>Photographer:</strong>  Tress, Arthur, 1940-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=547828"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=547828</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.603526,-74.051284,http://farm3.staticflickr.com/2518/3903174525_28aa102a4b.jpg,http://www.flickr.com/photos/35740357@N03/3903174525,new//york//city//bridge//verrazanobridge//1973//environmentalprotectionagency//verrazanonarrowsbridge//documerica//usnationalarchives//nara:arcid=547828
